eps11,eps22,eps33,eps12,eps13,eps23,sig11,sig22,sig33,sig12,sig13,sig23,loading_cases
-0.12269062,-0.025018685,0.41191328,-2.14E-13,5.02E-13,-5.08E-08,-94.95259,36.297256,40.42341,-5.19E-10,-8.33E-10,-1.46E-08,3
-0.12457517,-0.024019206,0.42256084,3.13E-13,-7.22E-13,4.73E-08,-96.61379,37.81947,42.04003,8.35E-10,1.23E-09,3.51E-09,3
-0.12739837,-0.022509083,0.43850192,1.39E-12,-3.17E-14,-2.21E-08,-99.06732,40.044304,44.408,3.05E-09,6.32E-11,-1.56E-07,3
-0.1316334,-0.020204274,0.46248868,-1.21E-12,-1.93E-12,1.66E-08,-102.80176,43.243282,47.829533,-2.58E-09,3.29E-09,-4.65E-08,3
-0.13798739,-0.016657513,0.49876234,1.19E-15,2.17E-16,-5.44E-08,-108.34169,47.73324,52.67545,2.29E-12,1.05E-13,-6.5E-08,3
-0.14071374,-0.015061005,0.51440346,1.84E-15,-1.62E-15,9.1E-08,-110.708305,49.538483,54.656456,3.69E-12,2.28E-12,-3.81E-08,3
-0.14401238,-0.016591134,0.53265566,-4.33E-16,1.6E-16,1.22E-09,-109.513885,50.759617,55.93903,-1.34E-12,3.78E-13,9.22E-08,3
-0.14402798,-0.016576856,0.5327926,-4.8E-16,-1.14E-16,-6.67E-08,-109.52236,50.78263,55.960663,-5.1E-13,-2.8E-14,2.42E-07,3
-0.14405526,-0.016556839,0.5329937,8.32E-15,2.14E-14,4.74E-08,-109.53514,50.81244,55.99346,1.5E-11,-3.14E-11,9.53E-08,3
-0.1441012,-0.016523764,0.5333094,2.26E-15,-1.46E-15,8.19E-08,-109.55437,50.85821,56.045563,5.11E-12,2.16E-12,1.43E-07,3
-0.14417592,-0.016474457,0.5337749,1.24E-16,4.78E-16,-1.54E-08,-109.58599,50.93003,56.119423,4.25E-14,-7.34E-13,-1.27E-08,3
-0.14427735,-0.016400998,0.5344645,-9.7E-16,3.16E-15,4.44E-08,-109.63081,51.038116,56.23429,-2.03E-12,-4.2E-12,2.67E-08,3
-0.14442667,-0.016291192,0.53551674,-3.23E-15,-5.92E-15,1.14E-07,-109.697266,51.199997,56.404137,-7.19E-12,9.01E-12,8.5E-09,3
-0.144655,-0.016125424,0.5370823,3.14E-15,1.92E-14,-3.3E-08,-109.79613,51.438507,56.65931,7.33E-12,-2.8E-11,-3.74E-08,3
-0.1449912,-0.015875772,0.5394161,1.79E-14,-4.26E-14,-2.75E-09,-109.95034,51.798996,57.04066,4.01E-11,6.36E-11,-3.69E-08,3
-0.14550819,-0.015502816,0.54291075,3.03E-14,-3E-14,9.82E-08,-110.18068,52.33584,57.612003,7.1E-11,4.47E-11,-4.2E-08,3
-0.14628012,-0.014944111,0.5481343,2.37E-14,-1.29E-13,6.02E-08,-110.53131,53.134502,58.46126,3.83E-11,1.88E-10,6.63E-08,3
-0.14743257,-0.014102141,0.5560221,-2.29E-13,4.37E-13,-8.72E-08,-110.93887,54.32235,59.723392,-4.8E-10,-6.32E-10,4.1E-08,3
-0.14916585,-0.012836993,0.56778514,1.02E-13,-3.43E-13,2.3E-08,-111.52807,56.078724,61.597595,2.57E-10,4.8E-10,7.58E-08,3
-0.1517619,-0.010928028,0.5855928,1.48E-13,3.28E-13,-1.26E-08,-112.473045,58.65059,64.35091,4.59E-11,-4.82E-10,-2.54E-07,3
-0.155654,-0.008033525,0.6123235,7E-13,-3.34E-12,9.52E-08,-113.973495,62.37243,68.35522,1.68E-09,4.71E-09,1.92E-08,3
-0.16149345,-0.003633033,0.65257657,-2.14E-15,-3.13E-15,-1.18E-08,-115.6338,67.641624,74.08981,-4.27E-12,5.2E-12,-1.43E-07,3
-0.16400371,-0.001637421,0.66984314,1.2E-14,1.08E-14,1.2E-07,-116.46473,69.76646,76.46238,2.09E-11,-1.48E-11,1.78E-08,3
-0.16829611,-0.002879424,0.6960425,-6.93E-15,5.65E-15,-6.48E-08,-114.570244,71.67421,78.46814,-1.2E-11,-7.28E-12,2.18E-08,3
-0.16831496,-0.002865889,0.6961834,-2.01E-16,2.43E-15,-3.11E-07,-114.56798,71.69716,78.49529,-1.51E-13,-3.16E-12,-2.13E-08,3
-0.1683424,-0.002840935,0.696415,1.45E-13,-1.43E-13,8.46E-09,-114.55977,71.730934,78.533134,3.14E-10,1.92E-10,7.23E-08,3
-0.16838385,-0.002801614,0.6967768,2.98E-14,1.69E-13,1.76E-07,-114.54564,71.78724,78.58865,7.07E-11,-2.21E-10,2.53E-07,3
-0.16844633,-0.00274404,0.6972711,-2.09E-13,2.18E-13,-2.88E-07,-114.52755,71.864876,78.67325,-4.06E-10,-2.81E-10,-1.5E-07,3
-0.16853221,-0.002657261,0.69803566,8.21E-16,2.09E-16,-1.37E-08,-114.50226,71.9861,78.805405,1.73E-12,-6.99E-13,-1.53E-07,3
-0.16868106,-0.002526941,0.6991789,3.19E-15,-6.05E-15,3.45E-07,-114.46022,72.16419,78.99534,5.24E-12,7.92E-12,1.58E-07,3
-0.16888478,-0.002330191,0.70090574,6.88E-15,1.47E-15,3.01E-08,-114.39869,72.43215,79.28411,1.34E-11,-1.5E-12,-2.64E-07,3
-0.16920632,-0.002036197,0.70350283,-1.3E-14,-2.82E-14,-7.76E-08,-114.308624,72.83251,79.714424,-2.26E-11,3.55E-11,1.96E-07,3
-0.16968875,-0.001595198,0.7073672,-2.63E-14,1.92E-14,-9.92E-08,-114.17718,73.43233,80.3567,-5.21E-11,-2.56E-11,-3.1E-07,3
-0.1703958,-0.000933894,0.71314055,-7.79E-14,-1.88E-13,1.11E-07,-113.97839,74.32872,81.31844,-1.65E-10,2.38E-10,6.71E-08,3
-0.17146234,6.32E-05,0.7218735,7.69E-14,2.93E-13,-1.1E-07,-113.69994,75.64815,82.75075,1.3E-10,-3.64E-10,2.83E-07,3
-0.17307068,0.001561425,0.7348885,-4.58E-13,1.16E-12,2.33E-07,-113.30533,77.61135,84.87331,-8.95E-10,-1.46E-09,-8.62E-08,3
-0.17547666,0.003820854,0.7543782,-1.12E-13,-8.39E-14,6.41E-08,-112.77651,80.49171,88.005516,-2.51E-10,1.86E-10,-1.85E-07,3
-0.17908628,0.007230133,0.7837094,2.06E-12,2.27E-12,-2.7E-07,-111.7743,84.66745,92.5901,4.74E-09,-3E-09,5.73E-08,3
-0.18449748,0.012395074,0.82783127,2.98E-15,6.45E-15,1.28E-07,-110.1411,90.5971,99.19709,4.86E-12,-7.95E-12,5.31E-08,3
-0.18681808,0.014745964,0.8465855,-1.18E-14,2.21E-14,-1.08E-07,-109.36604,92.95002,101.96553,-1.95E-11,-2.31E-11,1.49E-07,3
-0.19212218,0.014118511,0.8817275,4.25E-15,3.86E-15,1.34E-07,-106.60715,95.69789,104.86651,7.66E-12,-4.38E-12,-1.25E-08,3
-0.19213754,0.014126831,0.881895,-7.59E-15,-9.92E-15,-2.66E-08,-106.5911,95.72213,104.89429,-1.27E-11,1.15E-11,1.82E-07,3
-0.1921643,0.014156517,0.8821543,6.77E-13,2.91E-13,-1.79E-07,-106.56615,95.75805,104.935135,1.07E-09,-3.3E-10,-1.38E-07,3
-0.1922034,0.014200474,0.8825331,-2.08E-13,-2.65E-14,-6.59E-08,-106.53108,95.815636,105.00008,-2.99E-10,2.52E-11,1.6E-07,3
-0.19225922,0.014266208,0.8830867,4.79E-15,-3.65E-15,5.37E-08,-106.476364,95.90059,105.09383,8.28E-12,3.96E-12,4.85E-08,3
-0.19235039,0.01436536,0.88392043,3.83E-15,1.44E-15,3.35E-07,-106.39571,96.03407,105.2354,7.24E-12,-1.98E-12,-1.16E-07,3
-0.19248602,0.014513827,0.8851508,-1.13E-15,1.47E-14,4.35E-08,-106.275024,96.226425,105.45086,-9.33E-13,-1.66E-11,-4.3E-07,3
-0.19267616,0.014736829,0.88702875,-2.69E-14,-2.33E-15,-2.26E-08,-106.09392,96.513855,105.76999,-4.38E-11,3.09E-12,-3.38E-08,3
-0.1929739,0.015071571,0.8898299,7.04E-15,-1.03E-13,-7.23E-08,-105.82292,96.95158,106.2554,1.12E-11,1.3E-10,9.39E-09,3
-0.19342087,0.015572869,0.8940094,1.14E-13,1.7E-13,-8.61E-08,-105.41596,97.59636,106.97143,1.72E-10,-1.92E-10,2.01E-07,3
-0.19408071,0.016324459,0.90032274,8.97E-14,-2.1E-13,4.2E-08,-104.815346,98.55839,108.04119,1.02E-10,2.4E-10,3.18E-07,3
-0.19508584,0.017450504,0.9096847,9.14E-13,6.73E-13,-1.5E-08,-103.926315,99.999565,109.64882,1.38E-09,-8.06E-10,-3.98E-08,3
-0.19658147,0.019137494,0.9237938,3.61E-13,-1.45E-12,-4.25E-07,-102.62337,102.11466,112.023506,6.32E-10,1.97E-09,1.69E-07,3
-0.19882365,0.021657478,0.9451664,-1.33E-12,-9.88E-15,-2.09E-08,-100.72383,105.224594,115.536476,-1.66E-09,9.1E-10,-1.13E-07,3
-0.20219152,0.025404427,0.9769735,4.6E-15,7E-16,1.54E-07,-98.02009,109.71811,120.696945,5.55E-12,6.72E-13,7.08E-08,3
-0.20724475,0.030919641,1.0244535,6.02E-14,-5.78E-12,1E-07,-94.2976,116.05881,128.19193,7.97E-11,-1.34E-11,-1.08E-07,3
-0.20941429,0.033332042,1.0447068,-2.65E-14,-3.83E-15,-3.54E-07,-92.87756,118.47971,131.36623,-3.24E-11,2.41E-11,4.58E-08,3
-0.21572848,0.033662032,1.0891207,3.24E-15,-1.22E-13,-2.23E-07,-89.097565,122.210785,135.34647,5.49E-12,6.26E-12,1.53E-07,3
-0.2157402,0.033655286,1.0893062,-5.97E-15,4.71E-14,2.23E-08,-89.07836,122.241875,135.3751,-8.44E-13,-5.82E-12,-5.57E-09,3
-0.21576233,0.033687737,1.0895774,1.9E-13,-1.78E-13,1.16E-07,-89.048775,122.28361,135.42409,2.51E-10,3.77E-11,9.27E-08,3
-0.21579918,0.033733405,1.0899664,-1.6E-13,-3.53E-13,1.18E-07,-89.00591,122.34125,135.49486,-2.28E-10,1.08E-10,-2.89E-08,3
-0.21585752,0.033800557,1.090559,-5.21E-15,-1.04E-13,-1.05E-07,-88.94214,122.43304,135.60315,-6.49E-12,9E-11,2.25E-07,3
-0.21594018,0.033901475,1.0914704,1.18E-14,2.43E-14,1.39E-07,-88.8477,122.568375,135.7654,1.78E-11,-1.84E-11,-6.81E-08,3
-0.21606246,0.034053303,1.092817,-2.17E-14,-4.45E-14,8.54E-08,-88.70471,122.76497,136.00455,-3E-11,-3.63E-11,-3.02E-07,3
-0.21624072,0.034279354,1.0948529,6.14E-14,2.91E-12,-1.38E-07,-88.49203,123.069435,136.35963,7.42E-11,2.21E-11,-1.92E-07,3
-0.21652432,0.034619838,1.0979116,7.05E-14,-8.83E-14,1.63E-07,-88.17302,123.52164,136.886,9.48E-11,-9.38E-11,-1.77E-07,3
-0.21694355,0.03512853,1.102487,3.81E-14,-7.97E-14,1.27E-08,-87.69687,124.19751,137.68297,6.83E-11,1.01E-10,1.34E-07,3
-0.21756263,0.03588726,1.1093335,2.16E-13,2.02E-12,-1.01E-07,-86.98394,125.20062,138.87537,2.89E-10,-1.43E-09,-7.76E-08,3
-0.21850097,0.03701941,1.1195409,-2.78E-13,-1.69E-12,-9.38E-08,-85.9281,126.69021,140.64577,-2.07E-10,1.27E-09,1.56E-07,3
-0.2199167,0.03869976,1.1348469,2.2E-13,1.42E-12,4.76E-08,-84.378975,128.89893,143.29291,4.08E-10,-9.97E-10,-6.48E-09,3
-0.22201422,0.041181605,1.1575979,-8.8E-12,4E-12,-1.77E-07,-82.11547,132.11356,147.20468,-1.51E-08,-2.25E-09,-1.66E-07,3
-0.2251832,0.044825707,1.1918191,3.11E-14,-9.08E-15,-6.11E-08,-78.876595,136.75758,152.95561,2.27E-11,6.25E-12,-2.88E-07,3
-0.22992818,0.050137717,1.2430922,3.67E-13,-2.08E-14,8.03E-08,-74.35736,143.30687,161.35631,-1.74E-11,-5.88E-11,-3.86E-07,3
-0.23196587,0.052279983,1.2647221,-6.81E-14,3.28E-14,5.6E-08,-72.64168,145.69061,164.92458,9.05E-11,-1.17E-11,2.28E-07,3
-0.23927255,0.053694308,1.3184183,2.93E-15,-2.51E-14,-3.36E-08,-67.64902,150.60538,170.16699,-1.37E-11,6.29E-12,-6.2E-08,3
-0.23929021,0.053644523,1.3186266,3.09E-13,2.23E-13,-2.05E-07,-67.624466,150.6404,170.19934,-5.25E-11,1.94E-11,-8.79E-08,3
-0.23931424,0.053691454,1.3189226,1.8E-15,-7.27E-15,3.06E-07,-67.59255,150.68188,170.25006,2.03E-13,4.05E-12,1.09E-08,3
-0.23934779,0.053736884,1.319339,1.3E-13,-4.14E-13,2.49E-07,-67.54422,150.74153,170.3314,5.63E-10,2.33E-10,-7.54E-08,3
-0.2393968,0.053801637,1.3199793,3.13E-14,1.97E-13,-9.83E-08,-67.47121,150.83722,170.44972,1.48E-10,-1.22E-10,2.09E-07,3
-0.23947974,0.05389975,1.3209082,-3.64E-14,-1.13E-13,-1.5E-07,-67.36148,150.97777,170.63223,-6.85E-11,7.25E-11,-1.3E-07,3
-0.23959863,0.054045457,1.3223655,1.7E-15,3.67E-14,-8.01E-08,-67.199715,151.18756,170.89825,-1.91E-11,-2.51E-11,4.74E-07,3
-0.23976797,0.054266553,1.324519,-2.15E-14,-6.03E-14,-7.88E-08,-66.952675,151.4983,171.27809,-5.62E-11,3.61E-11,-1.33E-07,3
-0.24002835,0.054597832,1.3277928,-2.17E-15,-2.26E-13,-4.14E-08,-66.58898,151.95058,171.86157,-2.19E-11,1.48E-10,2.82E-07,3
-0.24042346,0.05509808,1.3326072,-2.25E-14,-2.07E-13,2.04E-07,-66.04515,152.64201,172.72987,-8.93E-11,1.32E-10,1.46E-07,3
-0.24101318,0.055851202,1.3398681,-2.78E-14,-9.15E-14,-2.72E-07,-65.23399,153.67946,174.03708,8.07E-12,5.83E-11,1.89E-07,3
-0.24189906,0.057019714,1.3507181,1.21E-13,7.51E-14,-3.38E-08,-64.02942,155.21004,175.99017,1.52E-11,-4.9E-11,2.9E-07,3
-0.24322762,0.05882091,1.3670943,-4.95E-12,-6.66E-14,1.19E-07,-62.251373,157.47855,178.88298,-1.38E-11,3.48E-11,2.74E-07,3
-0.2452196,0.06157763,1.3914453,2.37E-12,-1.23E-14,8.93E-09,-59.65296,160.79242,183.1936,3.27E-12,8.07E-12,-1.4E-07,3
-0.24820286,0.06586829,1.4275737,-1.19E-13,2.21E-14,1.07E-08,-55.898132,165.582,189.53603,1.32E-11,-4.26E-11,4.19E-07,3
-0.25268745,0.07326757,1.4810191,-3.46E-14,-4.63E-14,1.93E-08,-50.595932,172.38995,198.79733,-8.48E-12,1.42E-11,2.33E-07,3
-0.2545969,0.07918787,1.5006243,-2.32E-11,-3.74E-11,8.53E-08,-48.578808,174.83072,202.7256,-2.73E-11,-2.6E-10,2.46E-07,3
1.25E-06,1.25E-06,-1.28E-10,0.0001,3E-13,-3.15E-13,0.00254969,0.00166944,0.00166187,0.000224887,-3.17E-12,1.29E-13,4
2.52E-06,2.5E-06,-4.8E-10,0.000199937,-3.18E-13,-2.7E-13,0.005097807,0.003335575,0.003320495,0.000449859,1.32E-11,-5.36E-13,4
4.42E-06,4.36E-06,-1.49E-09,0.000350031,-2.99E-12,-8.66E-13,0.00891721,0.005828473,0.005802255,0.000787484,3.23E-11,1.87E-12,4
7.32E-06,7.15E-06,-3.97E-09,0.000575026,-5.8E-11,-3.58E-12,0.014638744,0.009553243,0.009510923,0.001294233,-4.19E-11,-1.28E-12,4
1.17E-05,1.13E-05,-1.01E-08,0.000912397,-2.4E-11,4.22E-13,0.02320808,0.015109319,0.015042262,0.002055305,5.81E-11,7.61E-12,4
1.86E-05,1.75E-05,-2.43E-08,0.001418921,-5.84E-12,-4.78E-13,0.03602533,0.023371676,0.02326782,0.003198936,1.07E-11,1.73E-11,4
2.92E-05,2.66E-05,-5.73E-08,0.00217812,2.41E-10,-2.92E-12,0.055175874,0.035604183,0.035448093,0.004918162,8.55E-11,1.01E-11,4
4.59E-05,4.01E-05,-1.33E-07,0.003316128,-1.13E-10,3.09E-12,0.08373343,0.05358891,0.053357095,0.007507541,-6.99E-11,2.35E-11,4
7.31E-05,5.97E-05,-3.05E-07,0.005026398,-2.17E-10,-5.06E-12,0.12617694,0.07975191,0.07941666,0.011414533,4.59E-10,2.05E-11,4
0.000118308,8.77E-05,-6.95E-07,0.007588818,-3.3E-10,-1.25E-11,0.18898135,0.11715911,0.11668913,0.017330183,-5.16E-10,-3.31E-10,4
0.000196134,0.000126756,-1.58E-06,0.011435523,1.24E-09,-6.12E-13,0.28122553,0.16914159,0.16851504,0.026336858,3.57E-10,-5.08E-10,4
0.000335395,0.000178439,-3.57E-06,0.017202877,1.26E-10,9.21E-11,0.41519383,0.2378363,0.23705985,0.040177524,9.17E-10,-2.21E-09,4
0.000594933,0.000240619,-8.06E-06,0.025849447,-1.96E-09,1.15E-11,0.60624075,0.31998178,0.31918263,0.06177932,2.79E-09,-4.68E-10,4
0.001097947,0.00029947,-1.82E-05,0.03883846,-1.79E-09,-9.72E-11,0.87045777,0.39624044,0.3958525,0.0964336,-3.03E-10,-8.04E-09,4
0.002107053,0.000311075,-4.09E-05,0.058308188,-1.39E-09,4.49E-10,1.2163181,0.40509874,0.4061404,0.15463403,9.64E-09,1.41E-08,4
0.004188814,0.000159507,-9.23E-05,0.08748912,1.52E-09,1.25E-09,1.6206747,0.18148734,0.18592907,0.25983107,1.11E-08,-7.83E-08,4
0.005288447,3.4E-05,-0.000120738,0.10002052,-7.73E-09,1.9E-09,1.7517221,-0.001227435,0.004837833,0.31292912,-2.16E-09,1.88E-08,4
0.005300086,3.54E-05,-0.000120959,0.10012079,1.13E-08,3.37E-10,1.7577968,0.000458516,0.006515085,0.31346625,7.07E-09,1.92E-09,4
0.005312079,3.67E-05,-0.0001212,0.10022102,8.72E-09,1.17E-11,1.7638257,0.002137396,0.008187488,0.31400663,6.69E-09,-2.05E-10,4
0.005329602,3.88E-05,-0.000121557,0.100370705,6.11E-09,-2.7E-10,1.7729161,0.00464994,0.010689425,0.31480116,8.34E-10,-1.31E-09,4
0.00535609,4.18E-05,-0.000122113,0.10059534,-1.12E-09,2.46E-10,1.7864814,0.008404424,0.014427796,0.31599963,1.34E-10,-2.06E-10,4
0.005395704,4.63E-05,-0.000122923,0.100934096,1.05E-08,-1.33E-10,1.8068542,0.014005118,0.020006893,0.31780902,8E-09,9.82E-10,4
0.005455798,5.31E-05,-0.000124153,0.10143988,2.03E-09,9.24E-11,1.837344,0.022334492,0.028301276,0.32052746,-2.12E-09,-2.49E-10,4
0.005546026,6.32E-05,-0.00012601,0.102201946,2.36E-09,-3.41E-10,1.8829786,0.03467546,0.040586952,0.3246277,7.97E-10,-1.27E-09,4
0.005682015,7.8E-05,-0.000128821,0.10334032,-1.8E-09,1.41E-10,1.9512757,0.052829623,0.058656767,0.33084935,-2.53E-09,-3.83E-10,4
0.005888397,9.97E-05,-0.000133087,0.10505242,-4.89E-10,-6.61E-10,2.053347,0.07926217,0.08495655,0.34028623,1.06E-08,-7.82E-10,4
0.006201764,0.000131082,-0.00013964,0.107614696,-1.56E-09,-7.33E-10,2.205598,0.11712935,0.12260349,0.35475898,6.45E-09,-3.6E-10,4
0.00668123,0.000175433,-0.000149753,0.111466795,-6.3E-09,-3.66E-10,2.4318337,0.16988343,0.1750015,0.37710935,7.56E-10,-1.28E-09,4
0.007421499,0.000235986,-0.000165585,0.11724115,1.62E-09,2.96E-10,2.766648,0.23995581,0.244455,0.41218433,2.68E-09,5.68E-10,4
0.00857923,0.000313564,-0.000190833,0.12587713,1.02E-08,6.68E-10,3.2583482,0.32473478,0.3280449,0.46832553,-1.93E-09,9.46E-11,4
0.010420528,0.000400728,-0.000232112,0.13887356,-1.07E-08,4.55E-11,3.9724288,0.4062388,0.40706146,0.5607775,-1.02E-08,5.68E-09,4
0.01341582,0.000468259,-0.000301736,0.1583446,1.44E-08,-1.74E-11,4.989894,0.42623395,0.42139444,0.71905977,2.81E-08,9.03E-09,4
0.018420642,0.000436658,-0.000423825,0.18748201,-1.11E-09,1.61E-10,6.392647,0.2277173,0.2081663,1.0038934,-3.55E-08,1.21E-08,4
0.020750843,0.000377871,-0.000482856,0.20005614,-7.23E-09,4.39E-09,6.948231,0.059201684,0.030424422,1.1446723,1.64E-08,-3.05E-09,4
0.020773252,0.000379518,-0.000483068,0.20015943,-1.58E-08,-5.25E-10,6.9576106,0.06103901,0.032146357,1.1460418,6.24E-09,3.78E-09,4
0.02079384,0.000381516,-0.000483542,0.20026127,-1.73E-10,3.84E-10,6.9668264,0.06286017,0.033859745,1.147344,4.48E-09,-3.59E-09,4
0.020826122,0.000384338,-0.000484271,0.2004157,1.74E-08,-1.28E-09,6.979589,0.06557998,0.036419533,1.1492412,1.7E-08,7.13E-10,4
0.02087362,0.000388761,-0.00048533,0.2006376,2.7E-08,1.33E-09,6.9988027,0.069652654,0.040248703,1.1520531,-6.3E-10,-7.13E-10,4
0.02094655,0.000395308,-0.000486944,0.20097508,3.41E-09,2.71E-09,7.0276504,0.07572811,0.045961868,1.1562918,1.34E-09,-2.73E-09,4
0.021055397,0.000405117,-0.000489387,0.20147902,-4.37E-09,-7.64E-10,7.0707083,0.08477316,0.054458655,1.1626784,1.51E-08,-4.34E-09,4
0.021218982,0.000419795,-0.000493033,0.2022462,1.42E-08,-1.53E-09,7.1350846,0.098192014,0.06705175,1.1723027,1.3E-09,8.89E-10,4
0.021463964,0.000441554,-0.00049854,0.2033852,1.13E-08,2.92E-09,7.2317934,0.11798114,0.085584685,1.1867442,1.81E-08,-3.08E-09,4
0.021834385,0.000473871,-0.000506861,0.20510212,1.91E-09,1.36E-09,7.376032,0.14690991,0.11258725,1.2086681,-2.22E-09,-2.51E-09,4
0.02239357,0.000521479,-0.000519496,0.20766467,1.28E-08,-1.31E-09,7.591556,0.18859409,0.15129781,1.2420282,-8.61E-09,3.84E-10,4
0.023240488,0.000591185,-0.000538762,0.21151665,-5.86E-09,2.83E-09,7.912293,0.24728969,0.20533283,1.2930776,-9.23E-09,-5.29E-09,4
0.024528038,0.000691456,-0.000568233,0.21728942,1.2E-08,6.07E-10,8.387722,0.32671595,0.2773217,1.3718553,1.34E-08,-8.78E-10,4
0.026500307,0.000833128,-0.000614094,0.22594483,1.74E-08,-7.88E-10,9.088245,0.42654976,0.36489663,1.4953433,1.34E-08,4.39E-09,4
0.029546373,0.001026631,-0.000686341,0.23899825,3.11E-09,1.02E-09,10.110675,0.5329966,0.45031983,1.6923958,-3.69E-08,4.19E-09,4
0.034309354,0.001277812,-0.000802666,0.25845632,-3.63E-09,-6.24E-09,11.579287,0.59581935,0.47507703,2.0154731,-1.67E-08,7.64E-09,4
0.041872747,0.001579471,-0.000995598,0.28766713,1.43E-08,6.4E-09,13.62131,0.4740904,0.2796158,2.5626857,-2.69E-09,-3.26E-08,4
0.045264643,0.001685561,-0.001085456,0.3002338,-2.61E-08,2.43E-09,14.417438,0.34274614,0.110220045,2.8181436,2.72E-08,-6.66E-09,4
0.045299836,0.001688678,-0.001084838,0.30036908,-1.73E-08,-7.95E-09,14.429214,0.34493032,0.11204354,2.8204892,-3.06E-09,1.3E-08,4
0.045328703,0.001691802,-0.0010855,0.3004731,1.23E-09,-7.51E-09,14.439846,0.34710556,0.11384946,2.822821,2.75E-09,8.26E-09,4
0.0453723,0.001696983,-0.001086592,0.3006204,-2.28E-08,-1.16E-09,14.456172,0.35035238,0.1165419,2.8262277,-1.06E-08,8.78E-09,4
0.045439508,0.0017044,-0.001088198,0.30084842,-1.17E-08,-6.5E-09,14.481585,0.35521445,0.12057639,2.8314464,-2.96E-08,5.87E-09,4
0.045539636,0.001715689,-0.001090664,0.3011829,-4.23E-08,2.02E-09,14.518435,0.36249346,0.12659004,2.839249,-6.21E-09,6.01E-10,4
0.04568954,0.001732528,-0.001094237,0.30169433,-2.94E-09,-3.92E-09,14.574114,0.37334132,0.13554358,2.85097,-6.33E-09,1.16E-08,4
0.045916654,0.001758007,-0.001099679,0.30246285,2.5E-09,-4.05E-09,14.6585455,0.3894621,0.14881977,2.8686328,2.53E-08,7.59E-09,4
0.04625637,0.001795612,-0.001107948,0.30361316,-2.09E-08,-1.17E-09,14.783684,0.41334072,0.16838133,2.8952093,2.78E-09,4.46E-09,4
0.046766877,0.001852301,-0.00112024,0.3053278,-7.05E-09,-1.04E-09,14.971268,0.44848546,0.19694243,2.935324,-3.18E-08,1.52E-09,4
0.047536846,0.001936692,-0.001138862,0.3079005,1.29E-09,-3.78E-10,15.251491,0.49956498,0.23801784,2.9960437,4.89E-09,1.27E-08,4
0.04869509,0.00206289,-0.001167179,0.3117368,6.12E-09,-1.62E-09,15.668971,0.57265854,0.29565012,3.0884855,-3.33E-08,-1.39E-08,4
0.050449822,0.002250238,-0.001210306,0.31759903,1.79E-08,-3.51E-09,16.289022,0.67430955,0.37315276,3.229989,1.91E-08,-5.97E-09,4
0.053109024,0.002527787,-0.001276647,0.32626647,-8.59E-09,-5.65E-09,17.204762,0.8088648,0.4692529,3.449001,2.11E-08,1.2E-08,4
0.057168454,0.002937652,-0.001379636,0.33934504,-1.39E-08,6.05E-09,18.546688,0.970634,0.56813204,3.7925942,-5.74E-09,-3.84E-09,4
0.063409254,0.003541256,-0.001542868,0.35889217,-1.16E-08,8.77E-10,20.591187,1.1269336,0.61447346,4.360655,5.22E-08,4.73E-09,4
0.073077545,0.004433529,-0.001807057,0.38823944,-2.56E-09,-1.22E-09,23.595636,1.1674097,0.4544724,5.314542,-4.05E-08,-3.2E-08,4
0.07733532,0.004816587,-0.001928074,0.40075314,-8.59E-09,-3.54E-10,24.824183,1.1133425,0.30144712,5.7553573,1.9E-08,1.67E-08,4
0.07739698,0.004824485,-0.001924723,0.40101504,-3.33E-08,4.32E-09,24.838531,1.1162909,0.30350167,5.7594438,-5.18E-09,9.28E-09,4
0.0774355,0.004830049,-0.001925771,0.40111613,5.14E-08,-3.97E-09,24.853268,1.1191654,0.3054663,5.763288,2.77E-08,6.98E-10,4
0.077489145,0.004838407,-0.001927196,0.4012622,1.75E-08,-9.25E-10,24.875395,1.1234499,0.308406,5.7691617,1.4E-08,3.94E-09,4
0.077571824,0.00485147,-0.001929277,0.40148598,-6.75E-10,4.97E-09,24.908297,1.1298515,0.3128031,5.777925,-2.15E-08,-2.2E-09,4
0.07769303,0.004870094,-0.0019324,0.4018069,-1.08E-08,6.31E-09,24.957445,1.1395003,0.31937382,5.7910924,4.48E-08,-3.35E-09,4
0.07787931,0.004898658,-0.001937287,0.40231663,9.49E-09,-2.11E-09,25.031612,1.1538785,0.32915178,5.8108892,2.39E-08,-3.23E-09,4
0.078155994,0.004940851,-0.001944451,0.40308586,2.44E-08,3.02E-09,25.14251,1.175245,0.34367868,5.8405266,1.45E-08,4.61E-09,4
0.07857079,0.005004983,-0.001955343,0.40423056,1.94E-09,-6.18E-09,25.323202,1.2076805,0.36512026,5.888106,1.53E-08,-6.13E-09,4
0.07919663,0.005100996,-0.001971723,0.40595883,2.69E-08,-1.91E-09,25.610567,1.2564049,0.39652935,5.96322,-3E-08,4.44E-09,4
0.08013811,0.005245054,-0.001996428,0.40861672,1.64E-08,-3.02E-09,26.0408,1.3280717,0.44189534,6.0767484,-2.4E-08,4.86E-09,4
0.0815509,0.005461301,-0.00203366,0.41255862,2.91E-08,2.94E-09,26.683512,1.432508,0.50600946,6.249133,-1.38E-08,9.07E-09,4
0.08367903,0.005785948,-0.002090491,0.41836473,9.98E-09,-1.65E-09,27.641552,1.5823357,0.59346735,6.5121202,-1.07E-08,-4.62E-09,4
